Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
The Roosevelts: An Intimate History,"On April 25, 1865, 6-year-old Teddy watched from a window as this man's funeral procession moved through Manhattan",Abraham Lincoln,Steve Lozano,False,False,$200,False,19,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Double Talk,"Cheerleaders know it traditionally precedes ""sis, boom, bah!""",Rah rah,Elizabeth Williams,False,False,$200,False,1,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
States That Flow Together,"One has St. Louis, the other has East St. Louis",Missouri & Illinois,,True,False,$200,False,6,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
"2 Kinds Of ""Esque""","A variety of bawdy stage show, or reminding one of Mr. Ives",burlesque,Elizabeth Williams,False,False,$200,False,9,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Clowns,"DC Comic dubbed this character ""The Clown Prince of Crime""",the Joker,Winston Nguyen,False,False,$200,False,14,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Those Are Some Big Shoes,In 1990 John Major was no longer minor as he succeeded this towering British prime minister,Margaret Thatcher,,True,False,$200,False,22,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
The Roosevelts: An Intimate History,"Eleanor's triumph, passage of the UDHR, got her the first standing ovation for a single delegate in this organization's history",the United Nations,,True,False,$400,False,20,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Double Talk,In 1983 there was no harmony at this New York prison when inmates rioted over poor conditions,Sing Sing,Winston Nguyen,False,False,$400,False,2,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
States That Flow Together,Hoover Dam is on their border,Nevada & Arizona,,True,False,$400,False,7,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
"2 Kinds Of ""Esque""","Pertaining to an Italian Renaissance painter, or in a very different mood, to TV's Sally Jessy",Raphaelesque,Elizabeth Williams,False,False,$400,False,10,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Clowns,"Cam becomes Fizbo, ""the (butt)-kicking clown that'll twist you like a balloon animal"", on this ABC sitcom",Modern Family,Steve Lozano,False,False,$400,False,15,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Those Are Some Big Shoes,"Isabel Peron, 3rd wife of Juan, surely cried after his death... until succeeding him as president of this country",Argentina,Elizabeth Williams,False,False,$400,False,23,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
The Roosevelts: An Intimate History,"On accepting the 1932 nomination for president, FDR said, ""I pledge you, I pledge myself to a"" this ""for the American people""",a New Deal,,True,False,$600,False,21,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Double Talk,"In an '80s hit it precedes ""Keep it down now, voices carry""","Hush, Hush",Elizabeth Williams,False,False,$600,False,3,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
States That Flow Together,The state where Martin Luther King was born & the state where he married Coretta Scott,Alabama & Georgia,Elizabeth Williams,False,False,$600,False,8,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
"2 Kinds Of ""Esque""","""Goddess"" term meaning stately, or something a lot like that Ellen Page film",Junoesque,Winston Nguyen,False,False,$600,False,11,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Clowns,"On ""In Living Color"" this Damon Wayans clown ""don't play that""",Homey,Steve Lozano,False,False,$600,False,16,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Those Are Some Big Shoes,In 1997 Sister Nirmala succeeded this woman as the head of the Missionaries of Charity,Mother Teresa,Steve Lozano,False,False,$600,False,24,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
The Roosevelts: An Intimate History,"Referring to this volunteer regiment & their victorious charge in Cuba, Teddy called it ""the great day of my life""",the Rough Riders,Elizabeth Williams,False,False,$800,False,27,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Double Talk,At foodnetwork.com recipes for this fish include Macadamia Nut Crusted & Grilled Tacos,mahimahi,Winston Nguyen,False,False,$800,False,4,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
States That Flow Together,This big land buy named for one also got us the other,Louisiana & Arkansas,Elizabeth Williams,False,False,"$2,000",True,29,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
"2 Kinds Of ""Esque""","Solid term suggesting massive, majestic beauty, or referring to Christ the Redemer",statuesque,,True,False,$800,False,12,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Clowns,"This song begins, ""Isn't it rich? Are we a pair? Me here at last on the ground, you in mid-air""","""Send In The Clowns""",Winston Nguyen,False,False,$800,False,17,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Those Are Some Big Shoes,"David Muir was named to replace her as the regular anchor of ""World News Tonight""",Diane Sawyer,Steve Lozano,False,False,$800,False,25,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
The Roosevelts: An Intimate History,"Before her death in 1962, Eleanor made a final visit to the old family summer home on this Canadian island",Campobello,,True,False,$1000,False,28,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Double Talk,"German health plans cover visits to a spa, including this one at the foothills of the Black Forest",Baden-Baden,Winston Nguyen,False,False,$1000,False,5,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
States That Flow Together,"One has Rocky Mountain National Park, one has Cherokee National Park",Colorado & Oklahoma,,True,False,$1000,False,30,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
"2 Kinds Of ""Esque""","It refers specifically to an author who died in 1924, or broadly to senseless, menacing complexity",Kafkaesque,,True,False,$1000,False,13,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Clowns,"In 1988 John Vernon, the dean in ""Animal House"", found more than 0.0 ""Killer Klowns from"" here",Outer Space,Elizabeth Williams,False,False,$1000,False,18,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
Those Are Some Big Shoes,"After filling Ted Kennedy's shoes in Mass., this man decided to try out Jeanne Shaheen's senatorial ones in New Hampshire",Scott Brown,,True,False,$1000,False,26,Show #6896,"Monday, September 15, 2014",Jeopardy! Round
The Hunt Is On!,"The lobetoothed type of this is found in the Orinoco, & uh-oh, it smells blood",a piranha,Winston Nguyen,False,False,$400,False,1,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
No. 1 Songs,"In 2013 & 2014 this rapper had a monster hit with ""The Monster"", featuring Rihanna",Eminem,,True,False,$400,False,21,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Flat Things,"Alkali flats, like the ones named for Mr. Bonneville, have very high concentrations of this, NaCl",sodium chloride (salt),Winston Nguyen,False,False,$400,False,16,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Brit Bits,"Now played throughout the world, it's often called England's national summer sport",cricket,Elizabeth Williams,False,False,$400,False,11,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Memoirs Of The Working Life,"""My Posse Don't Do Homework"" is LouAnne Johnson's memoir of her time in this profession",teaching,Winston Nguyen,False,False,$400,False,26,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
"""C"" To ""C""","It can mean ""universal"" or refer to a particular Christian denomination",catholic,Winston Nguyen,False,False,$400,False,6,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
The Hunt Is On!,The cnidarian known as the box type of this kills its prey with some of the strongest venom in the world,a jellyfish,Steve Lozano,False,False,$800,False,2,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
No. 1 Songs,"In 1973 this brother & sister duo were on top of the charts with ""Top Of The World""",The Carpenters,Elizabeth Williams,False,False,$800,False,22,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Flat Things,"Touting the ""Zetetic Method"", this ""Society"" believes that our planet is not spherical",the Flat Earth Society,Winston Nguyen,False,False,$800,False,17,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Brit Bits,The royal baby's full name & title is His Royal Highness Prince George Alexander Louis of this scholarly city,Cambridge,Steve Lozano,False,False,$800,False,12,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Memoirs Of The Working Life,"""All Creatures Great and Small launched a series on James Herriot's many year in this profession",a veterinarian,,True,False,$800,False,27,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
"""C"" To ""C""","Mystifying, or using code",cryptic,Winston Nguyen,False,False,$800,False,7,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
The Hunt Is On!,(Jimmy of the Clue Crew shows a video on the monitor.)  The grasshopper mouse is immune to the scorpion stings because these specialized cells act as a kind of gatekeeper by not sending the news of pain to the brain,neurons,Steve Lozano,False,False,$1200,False,3,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
No. 1 Songs,"In 1971 this soulful man followed up ""Tired Of Being Alone"" with the No. 1 hit ""Let's Stay Together""",Al Green,Elizabeth Williams,False,False,$1200,False,23,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Flat Things,Fluke are a type of this invertebrate,flatworms,Elizabeth Williams,False,False,$1200,False,18,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Brit Bits,"In 1613 a cannon spark during a performance of ""Henry VIII"" set this theater ablaze & it burned to the ground",The Globe,Steve Lozano,False,False,"$1,800",True,13,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Memoirs Of The Working Life,"""Born Standing Up"" is this man's story of bursting onto the comedy scene in the 1970s, white suit & all",Steve Martin,,True,False,$1200,False,28,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
"""C"" To ""C""",It's distilled from white wine & is named for a city in western France,cognac,,False,False,"$2,000",True,8,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
The Hunt Is On!,"Haliaeetus leucocephalus, this big American bird, is known to bully osprey off their catches",the bald eagle,,True,False,$1600,False,4,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
No. 1 Songs,"This reggae group does well with covers: their versions of ""Red Red Wine"" & ""Can't Help Falling In Love"" hit No. 1",UB40,Elizabeth Williams,False,False,$1600,False,24,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Flat Things,"Published in 1935, it's named for a district once near Monterey",Tortilla Flat,,True,False,$1600,False,19,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
Brit Bits,During World War I this sister ship of the Lusitania was used to transport troops & as a hospital ship,the Mauretania,,True,False,$1600,False,14,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
"""C"" To ""C""",Having a common center,concentric,Steve Lozano,False,False,$1600,False,9,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
The Hunt Is On!,"(Sarah of the Clue Crew shows a video on the monitor.)  Scientists who studied foxes hunting in the snow found that, when the mammals align themselves properly with this field, they have a 73% chance of catching prey",a magnetic field,Winston Nguyen,False,False,$2000,False,5,Show #6896,"Monday, September 15, 2014",Double Jeopardy! Round
